cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"2160","11878","31134","1137752","The First National Bank of Waynesboro","Waynesboro","GA","30830","3/31/2015","5/17/2015","N","626 Liberty Street","FIRST BURKE BANKING COMPANY","3","0","0","8","0","Burke","12260","Augusta-Richmond County, GA-SC","1/1/1905","1/1/1934","5/28/2010","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","www.fnbwaynesboro.com","35","113279","25340","22871","17407","0","64226","909","0","3774","114","0","2418","113279","94151","87564","65833","87564","85.3833173712774","0","0","5000","0","1587","19128","19128","0","200","250","18678","0","830","0","696","104504","39410","113528.5","113528.5","62796","114994","970","970","0","0","4622","3722","5000","0","7023","18659","786","7023","0"
"6805","0","917630","0","The First National Bank of Williamson","Williamson","WV","25661","3/31/2015","5/17/2015","N","68 E. 2nd Avenue","","3","0","1","8","1","Mingo","","","6/11/1903","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","www.yourfnbonline.com","36","95040","11406","9680","31586","0","49958","560","0","708","529","0","853","95040","81835","79227","57642","79227","86.6216437562211","778","0","593","0","1237","13205","13205","0","190","7615","5400","0","891","0","340","91224","39551","93425.5","93425.5","42673","93105","0","0","0","0","7108","2038","593","0","1026","12579","534","1026","0"
"5590","12096","501767","1102170","The First National Bank of Winnsboro","Winnsboro","TX","75494","3/31/2015","5/17/2015","N","315 North Main Street","ETEX BANCO, INC.","3","0","0","4","0","Wood","","","1/1/1893","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fnbwinnsboro.com","35","137321","20894","15244","21585","0","81062","1349","0","1779","1080","436","10485","137321","113086","108785","80410","108785","90.3128876636802","0","0","14","0","4287","24235","24235","0","1022","3000","20213","0","2818","0","461","117891","58407","137865.5","137865.5","94355","137565","6557","4717","0","1840","4651","816","14","0","7025","24517","1181","7025","0"
"5593","0","624563","0","The First National Bank of Woodsboro","Woodsboro","TX","78393","3/31/2015","5/17/2015","N","320 First Street","","2","0","0","7","1","Refugio","","","1/1/1912","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","","16","62809","2708","1037","30474","5200","23241","256","0","815","0","0","371","62809","57300","57287","34520","57287","71.465475109963","0","0","0","0","13","5509","5509","0","210","210","5089","0","101","0","253","59952","40055","62442","62442","38518","62120","0","0","0","0","354","1694","0","0","1016","5179","512","1016","0"
"3897","12242","988845","1132159","The First National Bank of Wynne","Wynne","AR","72396","3/31/2015","5/17/2015","N","528 East Merriman Avenue","FIRST NATIONAL CORPORATION OF WYNNE","6","0","0","2","0","Cross","","","12/3/1915","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Western","www.fnbwynne.com","73","282039","44182","31103","74639","5000","141100","2494","0","3171","478","5846","7623","282039","247063","240424","167981","240424","77.2998124638754","707","0","5000","0","932","34976","34976","0","1","20304","14671","0","2147","127","1494","251842","71716","277130","277130","206953","272642","2566","2566","0","0","11618","4395","5000","0","68432","28622","2494","68432","0"
"4752","0","460350","1063776","The First Security Bank","Overbrook","KS","66524","3/31/2015","5/17/2015","NM","312 Maple Street","OVERBROOK BANKSHARES, INC.","3","0","0","4","1","Osage","45820","Topeka, KS","4/1/1904","1/1/1934","3/2/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","http://www.firstsecurityks.com","22","56654","9846","8289","9624","0","33382","417","0","1277","53","725","1747","56654","51404","50099","39409","50099","91.7502942760809","0","0","960","0","345","5250","5250","0","100","4600","550","0","0","0","204","51295","17340","55336.5","55336.5","39965","54197","1272","1272","0","0","936","813","960","0","6713","4532","417","6713","0"
"4041","0","49951","0","The First Security Bank","Beaver","OK","73932","3/31/2015","5/17/2015","NM","15 South Douglas Avenue","","1","0","0","2","1","Beaver","","","1/16/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.fsbbeaver.com","19","120656","11424","7128","26114","8062","72083","591","0","443","0","0","2530","120656","111667","110846","94689","110846","75.7197748674099","0","0","0","0","821","8989","8989","0","685","435","7869","0","723","0","687","113387","42227","121821.5","121821.5","80452","117913","1374","1374","0","0","10914","2804","0","0","7741","9784","591","7741","0"
"399","0","514356","0","The First State Bank","Ryan","OK","73565","3/31/2015","5/17/2015","NM","6th And Washington","","2","0","0","2","0","Jefferson","","","6/1/1894","1/1/1934","11/15/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.fsbwford.com","11","29182","9068","8250","13","2652","15331","236","0","628","150","0","1340","29182","25611","25602","21066","25602","97.3292725781891","0","0","0","0","9","3571","3571","0","224","3090","257","0","245","0","209","26246","3905","28413.5","28413.5","16232","28838","872","872","0","0","260","0","0","0","1342","3511","203","1342","0"
"12315","10301","801654","1898008","The First State Bank","Columbus","TX","78934","3/31/2015","5/17/2015","NM","420 Walnut Street","COLUMBUS BANCORP, INC.","1","0","0","2","1","Colorado","","","3/1/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","www.fsbcolumbus.com","16","151318","47511","44407","66718","9700","21092","158","0","1066","0","0","5231","151318","131865","131652","100730","131652","59.5285469098862","0","0","0","0","213","19453","19453","0","800","5300","13353","0","0","0","482","141917","30125","149713.5","149713.5","54761","148166","4512","4512","0","0","26212","1365","0","0","2014","18700","158","2014","0"
"17884","0","997052","3832912","The First State Bank","Oklahoma City","OK","73112","3/31/2015","5/17/2015","NM","3030 Nw Expressway Suite 1","FSB INVESTMENTS, LLC","3","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","8/12/1902","7/2/1958","1/19/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.thefirstsb.com","43","215080","9419","6483","8611","10932","175772","1859","0","3777","420","1390","4759","215081","192780","183738","149127","183738","61.6426429857926","0","0","8000","0","1042","22301","22301","0","100","21110","1091","0","1221","0","572","201798","27198","202680.5","202680.5","188714","200081","2780","2780","0","0","14128","6801","8000","0","29639","20900","1859","29639","0"
"5835","13277","394259","1056992","The First State Bank","Norton","KS","67654","3/31/2015","5/17/2015","NM","105 West Main Street","NORTON BANKSHARES, INC.","5","0","1","2","1","Norton","","","4/21/1902","1/1/1934","1/1/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.firstatebank.com","70","416489","8220","106","188537","0","202166","2912","0","3171","649","5067","8679","416489","369677","320534","239257","320534","80.1198676591193","23549","0","21839","0","3755","46812","46812","0","500","16145","30167","0","317","0","3921","390809","165211","363853.5","363853.5","286883","405697","2647","2647","0","0","46703","1169","21839","0","59071","37468","2912","59071","17612"
"10503","0","275657","1059591","The First State Bank","Ness City","KS","67560","3/31/2015","5/17/2015","SM","206 N. Pennsylvania Ave.","BEUTLER, INC.","1","0","0","2","1","Ness","","","1/1/1916","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.fsbnesscity.com","10","69284","5063","989","40777","0","22454","972","0","394","0","0","596","69284","58893","58841","43376","58841","75.9156700190269","0","0","0","0","52","10391","10391","0","300","800","9291","0","38","0","557","64220","29513","69691.5","69691.5","42537","71849","0","0","0","0","4339","344","0","0","4975","9948","537","4975","0"
"2301","53275","141350","0","The First State Bank","Boise City","OK","73933","3/31/2015","5/17/2015","NM","20 Sw Square","","1","0","0","2","0","Cimarron","","","8/6/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.fsbboisecity.com","11","64939","2012","28","11112","1822","46589","431","0","1528","0","0","1876","64939","59327","58232","40348","58232","88.2630477301582","0","0","0","0","1095","5612","5612","0","300","400","4912","0","16","0","956","59551","12182","64516","64516","52620","63320","336","336","0","0","5357","2310","0","0","10556","6111","431","10556","0"
"11175","0","305059","4665322","The First State Bank","Abernathy","TX","79311","3/31/2015","5/17/2015","NM","402 Ninth","TURNER BANCSHARES, INC.","1","0","0","2","1","Hale","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","http://www.fsbabernathy.com","10","26270","812","511","5219","0","17404","27","0","1491","0","718","626","26270","21927","20691","9078","20691","92.3656745264785","25","0","1080","0","131","4343","4343","0","500","3800","43","0","54","0","356","23134","6516","28171.5","28171.5","20043","27164","0","0","0","0","1025","1234","0","0","2163","3650","27","2163","0"
"17588","12692","888552","1141021","The First State Bank","Louise","TX","77455","3/31/2015","5/17/2015","NM","Highway 59 And Fm Road 1160","LOUISE BANCSHARES, INC.","10","0","0","2","1","Wharton","","","5/7/1956","5/7/1956","10/26/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.fsblouise.com","118","352188","10861","4443","82867","0","242956","2744","0","5975","227","277","9025","352187","323106","320606","298547","320606","83.156814680364","0","0","1364","0","1136","29081","29081","0","1200","8800","19081","0","133","0","2013","330266","90330","355212","355212","277420","351420","6455","5565","0","890","6215","536","478","0","78302","28393","2744","78302","0"
"9973","0","736662","3600399","The First State Bank","Rice","TX","75155","3/31/2015","5/17/2015","NM","100 North Mckinney Street","RICE BANCSHARES, INC.","4","0","0","8","0","Navarro","","","2/27/1928","1/1/1934","3/12/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fsbrice-tx.com","32","158186","7860","5258","46646","21749","73286","1174","0","4657","387","1862","1739","158186","141952","141696","103342","141696","53.8730729883233","0","0","0","0","256","16234","16234","0","315","12556","3363","0","937","0","723","146939","72531","160550.5","160550.5","89797","156106","0","0","0","0","16123","6832","0","0","7177","14332","1123","7177","0"
"14361","0","627425","1076057","The First State Bank","Barboursville","WV","25504","3/31/2015","5/17/2015","NM","660 Central Avenue","FIRST BANKSHARES, INC.","4","0","0","4","1","Cabell","26580","Huntington-Ashland, WV-KY-OH","9/1/1905","5/14/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","http://www.fsb-wv.com","82","250991","26035","22963","15676","0","183706","3465","0","4010","12175","3121","6268","250991","231786","222866","191237","222866","91.0149801687745","4263","0","3000","0","1657","19205","19205","0","425","7591","11189","0","22468","1753","1154","222345","32633","248253","248253","184701","247531","2718","2718","0","0","15700","2125","3000","5344","18807","18429","2320","18807","42457"
"15899","14147","9955","1062425","The First State Bank & Trust Co. of Larned","Larned","KS","67550","3/31/2015","5/17/2015","SM","116 West Sixth Street","FIRST STATE FINANCIAL CORPORATION","4","0","0","2","1","Pawnee","","","1/1/1896","6/26/1942","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.bankkansas.com","23","131322","23215","21871","37087","0","68373","1513","0","1162","0","0","1485","131322","114885","106847","84013","106847","79.8729249714596","0","0","7900","0","138","16437","16437","0","110","3023","13304","0","28","0","847","127331","17537","131231","131231","78902","129194","0","0","0","0","4186","3467","7900","0","16895","16230","992","16895","0"
"21163","0","297631","1081239","The First State Bank of Arcadia","Arcadia","FL","34265","3/31/2015","5/17/2015","NM","40o North Brevard Avenue","CREWS BANKING CORPORATION","3","0","0","4","1","De Soto","","","7/17/1973","7/17/1973","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","www.fsbarcadia.com","42","138550","18825","15915","43260","0","71034","3584","0","3036","1200","0","1195","138550","122044","119613","81425","119613","76.8256595445882","0","0","2000","0","431","16506","16506","0","570","2570","13366","0","5434","0","565","130209","58159","137312.5","137312.5","75576","137115","0","0","0","0","9336","34","2000","0","7104","16296","977","7104","0"
"12098","0","630041","3584006","The First State Bank of Dongola","Dongola","IL","62926","3/31/2015","5/17/2015","SM","108 Se Front St","TRI-COUNTY HOLDINGS, INC.","2","0","0","6","1","Union","","","5/1/1906","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","","8","23409","3742","2899","999","1063","16540","233","0","635","269","0","161","23409","21016","20970","16740","20970","97.6172321768967","0","0","0","0","46","2393","2393","0","50","575","1768","0","418","0","105","21501","2109","23062","23062","14900","23124","0","0","0","0","1015","293","0","0","57","2393","186","57","0"
"17661","0","864855","0","The First State Bank of Healy","Healy","KS","67850","3/31/2015","5/17/2015","NM","Jayhawk Plaza On K-4","","1","0","0","2","1","Lane","","","7/10/1906","9/14/1956","12/18/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.fsbhealy.com","9","87065","3448","1736","35124","0","44570","1172","0","191","0","0","3732","87065","70441","67359","59880","67359","72.1214458403168","0","0","2602","0","480","16624","16624","0","100","1000","15524","0","1256","0","926","81430","40298","88948","88948","60578","89517","2545","2545","0","0","8416","182","2602","0","10348","15135","746","10348","0"
"1982","0","615253","1857171","The First State Bank of Malta","Malta","MT","59538","3/31/2015","5/17/2015","SM","1 South 1st Street East","FS BANCO, INC.","1","0","0","2","0","Phillips","","","3/4/1903","1/1/1934","5/27/2010","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.fsbmalta.com","20","139763","11073","10489","63981","0","62683","1659","0","42","348","0","1636","139762","119868","118985","91790","118985","79.259091784527","0","0","0","0","883","19894","19894","0","1000","9000","9894","0","420","0","1272","137153","75641","139479","139479","90293","139151","0","0","0","0","6822","4166","0","0","11773","19223","1135","11773","0"
